CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2,ng_medio,ng_min,ng_max,n_pontos
4211900,Palhoça,SC,394.85,7.367494004999999,6.48751278,8.24747523,2.0
4212007,Palma Sola,SC,330.878,13.1005386,13.0536457,13.1474315,2.0
4212056,Palmeira,SC,289.097,7.65772305,7.65772305,7.65772305,1.0
4212106,Palmitos,SC,351.051,10.208246330000001,10.1048848,10.31160786,2.0
4212205,Papanduva,SC,764.737,8.54981476,7.58843985,9.23180373,4.0
4212239,Paraíso,SC,180.338,11.49111222,11.49111222,11.49111222,1.0
4212254,Passo de Torres,SC,92.638,7.21076188,7.21076188,7.21076188,1.0
4212270,Passos Maia,SC,617.092,9.078028804999999,8.78963041,9.3664272,2.0
4212304,Paulo Lopes,SC,446.165,7.117539347999999,6.10392039,7.94527653,5.0
4212403,Pedras Grandes,SC,159.891,7.77263179,7.77263179,7.77263179,1.0
4212502,Penha,SC,57.752,8.84455003,8.84455003,8.84455003,1.0
4212601,Peritiba,SC,96.168,8.75301734,8.75301734,8.75301734,1.0
4212650,Pescaria Brava,SC,106.853,7.62505292,7.62505292,7.62505292,1.0
4212700,Petrolândia,SC,306.76,7.216253835,7.03023124,7.40227643,2.0
4212908,Pinhalzinho,SC,128.726,10.87488597,10.87488597,10.87488597,1.0
4213005,Pinheiro Preto,SC,61.011,8.80652876,8.80652876,8.80652876,1.0
4213104,Piratuba,SC,146.088,8.22550739,8.22550739,8.22550739,1.0
4213302,Ponte Alta,SC,575.17,7.943868335,7.51971992,8.58938505,4.0
4213351,Ponte Alta do Norte,SC,396.882,9.528181893333334,8.97804694,10.08150876,3.0
4213401,Ponte Serrada,SC,560.731,9.93376091,9.68467933,10.19134799,5.0
4213500,Porto Belo,SC,93.673,9.34333279,9.34333279,9.34333279,1.0
4213609,Porto União,SC,848.779,9.186741482,8.77104224,9.51203459,5.0
4213708,Pouso Redondo,SC,356.539,8.08130819,8.08130819,8.08130819,1.0
4213807,Praia Grande,SC,284.36,7.4203013349999996,7.3349647,7.50563797,2.0
4214003,Presidente Getúlio,SC,297.16,8.762733885,8.63275746,8.89271031,2.0
4214102,Presidente Nereu,SC,224.748,10.013774565,9.39036652,10.63718261,2.0
4214151,Princesa,SC,85.598,11.13765521,11.13765521,11.13765521,1.0
4214201,Quilombo,SC,278.983,11.106534095,10.90276824,11.31029995,2.0
4214300,Rancho Queimado,SC,286.461,9.040289175,8.84511331,9.23546504,2.0
4214409,Rio das Antas,SC,314.913,9.95913659,9.94181579,9.97645739,2.0
4214508,Rio do Campo,SC,502.095,9.03747278,8.28634142,9.4306409,4.0
4214607,Rio do Oeste,SC,245.057,8.309013369999999,8.22832378,8.38970296,2.0
4214706,Rio dos Cedros,SC,555.473,8.29978969,7.26596313,9.2287057,4.0
4214805,Rio do Sul,SC,260.817,8.89918801,8.89918801,8.89918801,1.0
4214904,Rio Fortuna,SC,302.39,7.78502391,7.78502391,7.78502391,1.0
4215000,Rio Negrinho,SC,907.42,7.2651584457142855,6.72155484,7.59886049,7.0
4215059,Rio Rufino,SC,282.571,6.47624722,6.47624722,6.47624722,1.0
4215075,Riqueza,SC,191.061,10.84376486,10.71012713,10.97740259,2.0
4215109,Rodeio,SC,129.001,9.86830799,9.86830799,9.86830799,1.0
4215208,Romelândia,SC,223.333,11.82400959,11.82400959,11.82400959,1.0
4215307,Salete,SC,177.887,8.65444367,8.65444367,8.65444367,1.0
4215356,Saltinho,SC,156.568,10.382299265,10.30006066,10.46453787,2.0
4215455,Sangão,SC,82.984,7.31862963,7.31862963,7.31862963,1.0
4215505,Santa Cecília,SC,1145.845,9.40835621125,8.49193793,9.89309223,8.0
4215554,Santa Helena,SC,81.004,12.76412075,12.76412075,12.76412075,1.0
4215604,Santa Rosa de Lima,SC,203.218,8.68936691,8.68936691,8.68936691,1.0
4215653,Santa Rosa do Sul,SC,150.299,7.101908379999999,7.04008861,7.16372815,2.0
4215679,Santa Terezinha,SC,715.551,8.965936462,7.95795029,9.55512536,5.0
4215687,Santa Terezinha do Progresso,SC,119.653,11.11484245,11.11484245,11.11484245,1.0
4215703,Santo Amaro da Imperatriz,SC,344.235,9.07098783,8.81892088,9.32305478,2.0
4215752,São Bernardino,SC,149.891,10.20796469,10.20796469,10.20796469,1.0
4215802,São Bento do Sul,SC,495.772,8.346048903333333,7.66645387,9.35966786,3.0
4215901,São Bonifácio,SC,461.438,8.068916073333334,7.98357944,8.15284451,3.0
4216008,São Carlos,SC,162.12,10.21078108,10.21078108,10.21078108,1.0
4216057,São Cristóvão do Sul,SC,345.903,8.302300973333333,7.96358307,8.87778344,3.0
4216107,São Domingos,SC,367.525,9.56512355,9.01803969,10.11220741,2.0
4216206,São Francisco do Sul,SC,493.266,7.775542059999999,7.73939838,7.81431437,3.0
4216255,São João do Oeste,SC,163.747,12.9029688,12.9029688,12.9029688,1.0
4216305,São João Batista,SC,200.765,10.89037612,10.89037612,10.89037612,1.0
4216354,São João do Itaperiú,SC,151.885,9.45711497,9.45711497,9.45711497,1.0
4216404,São João do Sul,SC,184.375,7.77939113,7.77939113,7.77939113,1.0
4216503,São Joaquim,SC,1888.634,5.940339307272728,5.36884246,6.3686611,11.0
4216602,São José,SC,150.499,8.33731809,8.33731809,8.33731809,1.0
4216701,São José do Cedro,SC,280.76,12.2495662,12.2495662,12.2495662,1.0
4216800,São José do Cerrito,SC,948.714,7.6700025179999995,7.06318301,8.55023722,5.0
4216909,São Lourenço do Oeste,SC,356.193,10.75631593,10.75631593,10.75631593,1.0
4217154,São Miguel da Boa Vista,SC,72.755,10.99063962,10.99063962,10.99063962,1.0
4217204,São Miguel do Oeste,SC,234.202,11.54011742,11.54011742,11.54011742,1.0
4217253,São Pedro de Alcântara,SC,139.196,9.67397704,9.67397704,9.67397704,1.0
4217303,Saudades,SC,205.781,10.329538883333333,10.18177226,10.48904047,3.0
4217402,Schroeder,SC,165.237,9.984343280000001,9.93984431,10.02884225,2.0
4217501,Seara,SC,309.627,10.45749689,10.45749689,10.45749689,1.0
4217600,Siderópolis,SC,262.004,5.98422379,5.98422379,5.98422379,1.0
4217709,Sombrio,SC,143.457,6.35486079,6.35486079,6.35486079,1.0
4217758,Sul Brasil,SC,113.125,10.60197773,10.60197773,10.60197773,1.0
4217808,Taió,SC,693.847,8.9716396525,8.5378451,9.25799616,4.0
4217907,Tangará,SC,390.044,8.32689745,8.32689745,8.32689745,1.0
4218004,Tijucas,SC,279.159,9.470727526666666,8.70175903,10.00912752,3.0
4218103,Timbé do Sul,SC,328.507,7.53915301,7.53915301,7.53915301,1.0
4218202,Timbó,SC,128.313,9.37572129,9.37572129,9.37572129,1.0
4218251,Timbó Grande,SC,596.344,8.292115025000001,7.71179775,9.02254591,4.0
4218301,Três Barras,SC,436.496,6.633401813333333,6.31205165,6.9463028,3.0
4218350,Treviso,SC,156.61,6.77478462,6.77478462,6.77478462,1.0
4218400,Treze de Maio,SC,159.833,7.73038593,7.73038593,7.73038593,1.0
4218509,Treze Tílias,SC,185.937,9.55315389,9.55315389,9.55315389,1.0
4218608,Trombudo Central,SC,109.648,7.90781853,7.90781853,7.90781853,1.0
4218707,Tubarão,SC,301.485,7.9587952,7.72925937,8.17312252,3.0
4218756,Tunápolis,SC,132.939,12.72215653,12.72215653,12.72215653,1.0
4218806,Turvo,SC,235.104,7.05402974,6.76436397,7.34369551,2.0
4218855,União do Oeste,SC,92.857,11.21088136,11.21088136,11.21088136,1.0
4218905,Urubici,SC,1021.371,6.051911048333333,5.26435437,6.80801803,6.0
4218954,Urupema,SC,350.472,6.2295314133333335,5.98309724,6.50750916,3.0
4219002,Urussanga,SC,254.954,7.763056059999999,7.47662914,8.08412458,3.0
4219101,Vargeão,SC,166.685,8.47250484,8.47250484,8.47250484,1.0
4219150,Vargem,SC,350.606,7.57632937,7.57632937,7.57632937,1.0
4219176,Vargem Bonita,SC,299.807,9.77057924,9.77057924,9.77057924,1.0
4219200,Vidal Ramos,SC,346.932,9.43106336,8.88088147,9.98124525,2.0
4219309,Videira,SC,384.127,9.420501895000001,8.87524869,9.9657551,2.0
4219358,Vitor Meireles,SC,370.414,7.65744142,7.65744142,7.65744142,1.0
4219408,Witmarsum,SC,153.776,7.831775990000001,7.79882422,7.86472776,2.0
4219507,Xanxerê,SC,377.426,9.9344931725,9.50302214,10.3558252,4.0
4219606,Xavantina,SC,218.032,10.34878422,10.34878422,10.34878422,1.0
4219705,Xaxim,SC,293.628,10.78250836,10.78250836,10.78250836,1.0
4219853,Zortéa,SC,190.179,7.75376197,7.75376197,7.75376197,1.0
4220000,Balneário Rincão,SC,63.42,6.99277325,6.99277325,6.99277325,1.0
4300001,Lagoa Mirim,RS,2884.34,5.76357719625,4.76726144,6.5244075,16.0
4300002,Lagoa dos Patos,RS,10201.524,6.002052770217391,4.58673081,7.40424791,46.0
4300034,Aceguá,RS,1551.339,7.514243603333333,6.77337642,8.18889431,9.0
4300059,Água Santa,RS,291.503,9.853521945,9.80437593,9.90266796,2.0
4300109,Agudo,RS,534.624,9.258672096000002,8.89186539,9.69735309,5.0
4300208,Ajuricaba,RS,322.674,12.74454683,12.52416427,12.96492939,2.0
4300307,Alecrim,RS,316.394,13.724134406666666,13.63551198,13.76844562,3.0
4300406,Alegrete,RS,7800.428,11.92179826106383,9.44584941,14.8327596,47.0
4300455,Alegria,RS,172.794,11.4080287,11.4080287,11.4080287,1.0
4300471,Almirante Tamandaré do Sul,RS,265.042,9.182798535,9.15745102,9.20814605,2.0
4300505,Alpestre,RS,325.979,9.86999783,9.86999783,9.86999783,1.0
4300554,Alto Alegre,RS,115.335,8.69077511,8.69077511,8.69077511,1.0
4300638,Amaral Ferrador,RS,505.983,8.176079735,7.99597156,8.35618791,2.0
4300661,André da Rocha,RS,331.208,6.94404969,6.5835517,7.48873962,3.0
4300703,Anta Gorda,RS,242.1,9.94294234,9.74326025,10.14262443,2.0
4300802,Antônio Prado,RS,347.541,7.1712385266666665,6.62269953,7.76812556,3.0
4300851,Arambaré,RS,518.193,5.862274083333333,5.54345867,6.28304283,3.0
4300901,Aratiba,RS,342.279,10.55114188,10.35723339,10.74505037,2.0
4301008,Arroio do Meio,RS,157.088,11.15145552,11.15145552,11.15145552,1.0
4301107,Arroio dos Ratos,RS,425.791,6.7355429099999995,6.56271041,6.88180746,3.0
4301206,Arroio do Tigre,RS,315.132,9.67397704,9.67397704,9.67397704,1.0
4301305,Arroio Grande,RS,2508.557,7.197313610625001,6.03801685,8.92256405,16.0
4301404,Arvorezinha,RS,269.31,8.65951317,8.65951317,8.65951317,1.0
4301503,Augusto Pestana,RS,348.231,15.09341655,15.04004595,15.14678715,2.0
4301552,Áurea,RS,156.727,9.29855219,9.29855219,9.29855219,1.0
4301602,Bagé,RS,4090.36,8.35798795,7.23639103,9.51851229,23.0
4301701,Barão de Cotegipe,RS,260.505,9.20082343,9.20082343,9.20082343,1.0
4301750,Barão do Triunfo,RS,436.101,7.058113505,6.93757199,7.17865502,2.0
4301800,Barracão,RS,515.469,6.250278820000001,6.06026634,6.40527418,3.0
4301875,Barra do Quaraí,RS,1055.937,13.1118041625,12.1543722,13.79154002,8.0
4301909,Barra do Ribeiro,RS,729.316,7.389321034,7.14936456,7.61604047,5.0
4302006,Barros Cassal,RS,647.994,9.0638060325,8.44856552,9.43458385,4.0
4302105,Bento Gonçalves,RS,272.287,7.993014349999999,7.9190841,8.0669446,2.0
4302154,Boa Vista das Missões,RS,196.064,9.07098783,9.07098783,9.07098783,1.0
4302204,Boa Vista do Buricá,RS,109.541,11.08836838,11.08836838,11.08836838,1.0
4302220,Boa Vista do Cadeado,RS,701.221,14.866499962,14.50915633,15.41434425,5.0
4302238,Boa Vista do Incra,RS,504.114,12.524258153333333,12.25041111,12.97197037,3.0
4302303,Bom Jesus,RS,2622.837,6.481761418421052,5.71075227,6.96629918,19.0
4302352,Bom Princípio,RS,88.66,7.34566698,7.34566698,7.34566698,1.0
4302378,Bom Progresso,RS,89.206,11.37789332,11.37789332,11.37789332,1.0
4302402,Bom Retiro do Sul,RS,102.54,9.269825,9.269825,9.269825,1.0
4302451,Boqueirão do Leão,RS,265.952,9.643419205,9.55315389,9.73368452,2.0
4302501,Bossoroca,RS,1610.056,14.7999643,14.03403125,15.38843346,9.0
4302584,Bozano,RS,200.497,13.378375525,12.91507928,13.84167177,2.0
4302600,Braga,RS,132.044,10.82728897,10.82728897,10.82728897,1.0
4302659,Brochier,RS,105.353,7.38734956,7.38734956,7.38734956,1.0
4302709,Butiá,RS,752.187,7.866793113333333,7.54478579,8.45870453,3.0
4302808,Caçapava do Sul,RS,3048.147,9.2519690855,8.78427927,10.36934387,20.0
4302907,Cacequi,RS,2373.507,10.158044168750001,9.23039553,11.62038455,16.0
4303004,Cachoeira do Sul,RS,3736.064,9.297371984285714,7.80699175,10.85601616,21.0
4303103,Cachoeirinha,RS,43.778,6.62664248,6.62664248,6.62664248,1.0
4303202,Cacique Doble,RS,204.055,7.3825617,7.3825617,7.3825617,1.0
4303301,Caibaté,RS,261.303,14.122888365,13.92869824,14.31707849,2.0
4303400,Caiçara,RS,189.16,12.90353208,12.90353208,12.90353208,1.0
4303509,Camaquã,RS,1680.168,6.403330868,5.69836015,7.57830084,10.0
4303608,Cambará do Sul,RS,1181.811,6.924616595714285,5.97661954,7.50282157,7.0
4303673,Campestre da Serra,RS,538.487,6.412221276666666,6.23291108,6.54496715,3.0
4303707,Campina das Missões,RS,224.801,13.690431595,13.65015721,13.73070598,2.0
4303806,Campinas do Sul,RS,276.162,8.863795366666666,8.72006557,8.9971984,3.0
4304002,Campo Novo,RS,220.719,11.03542023,11.03542023,11.03542023,1.0
4304101,Campos Borges,RS,226.202,9.1977254,8.7808996,9.6145512,2.0
4304200,Candelária,RS,944.735,8.397950960000001,8.03455611,8.96199352,7.0
4304309,Cândido Godói,RS,247.047,13.64565099,13.64565099,13.64565099,1.0
4304358,Candiota,RS,933.628,7.145562433333333,7.08881216,7.22906841,6.0
4304408,Canela,RS,253.002,6.31824771,6.31824771,6.31824771,1.0
4304507,Canguçu,RS,3526.253,7.7193879245,7.06233809,8.43898979,20.0
4304606,Canoas,RS,130.789,7.24258709,7.24258709,7.24258709,1.0
4304622,Capão Bonito do Sul,RS,526.85,5.748280675,5.63893431,5.89804224,4.0
4304630,Capão da Canoa,RS,98.383,7.8585317,7.8585317,7.8585317,1.0
4304655,Capão do Cipó,RS,1007.796,14.701515803333335,14.24835857,15.21719691,6.0
4304663,Capão do Leão,RS,783.196,6.302475924,5.87072325,6.73310204,5.0
4304671,Capivari do Sul,RS,412.889,4.801762225,4.76782472,4.83569973,2.0
4304689,Capela de Santana,RS,182.756,7.83656385,7.83656385,7.83656385,1.0
4304697,Capitão,RS,73.967,10.82334603,10.82334603,10.82334603,1.0
4304705,Carazinho,RS,666.694,9.04441988,8.9186211,9.20870933,3.0
4304713,Caraá,RS,294.606,6.737326625,6.60918086,6.86547239,2.0
4304804,Carlos Barbosa,RS,230.061,7.61632211,7.61632211,7.61632211,1.0
4304853,Carlos Gomes,RS,83.155,8.93185814,8.93185814,8.93185814,1.0
4304903,Casca,RS,272.041,10.432712655,10.08854973,10.77687558,2.0
4304952,Caseiros,RS,235.863,7.14345014,7.14345014,7.14345014,1.0
4305009,Catuípe,RS,583.184,13.2438928775,12.59175765,14.01093684,4.0
4305108,Caxias do Sul,RS,1652.32,6.376617405,5.52402558,7.35918566,12.0
4305116,Centenário,RS,134.23,9.13069531,9.13069531,9.13069531,1.0
4305124,Cerrito,RS,451.699,6.8230387766666665,6.63143034,6.97277687,3.0
4305132,Cerro Branco,RS,158.025,8.64092499,8.64092499,8.64092499,1.0
4305173,Cerro Grande do Sul,RS,324.908,6.81703048,6.79083805,6.84857405,3.0
4305207,Cerro Largo,RS,176.643,14.0878243,14.0878243,14.0878243,1.0
4305306,Chapada,RS,684.247,9.140646556666667,8.96678138,9.3123525,3.0
4305371,Charrua,RS,198.748,9.57089715,9.40529339,9.73650091,2.0
4305405,Chiapetta,RS,397.179,12.291154896666667,11.90061541,12.53711967,3.0
4305439,Chuí,RS,202.387,4.75064474,4.75064474,4.75064474,1.0
4305447,Chuvisca,RS,220.471,6.83815341,6.83815341,6.83815341,1.0
4305454,Cidreira,RS,243.419,5.26717076,5.21534917,5.31899235,2.0
4305504,Ciríaco,RS,274.35,8.849337893333333,8.25705096,9.15716938,3.0
4305587,Colinas,RS,60.732,9.41317928,9.41317928,9.41317928,1.0
4305603,Colorado,RS,286.295,8.75822766,8.68035446,8.83610086,2.0
4305702,Condor,RS,463.568,10.939592545,9.6520092,11.78683323,4.0
4305850,Coqueiros do Sul,RS,277.147,9.527524735,9.27827417,9.7767753,2.0
4305871,Coronel Barros,RS,163.684,14.52943434,14.52943434,14.52943434,1.0
4305900,Coronel Bicaco,RS,492.303,10.546494835,10.10319496,11.02471795,4.0
4305934,Coronel Pilar,RS,105.668,8.74963767,8.74963767,8.74963767,1.0
4305975,Coxilha,RS,422.101,9.676793435,9.46838053,9.88520634,2.0
4306007,Crissiumal,RS,362.194,11.472946499999999,11.45224603,11.49364697,2.0
4306056,Cristal,RS,682.138,7.3619316375,6.10166728,8.2032579,4.0
4306106,Cruz Alta,RS,1360.548,13.023475113749999,11.58940425,14.11655149,8.0
4306205,Cruzeiro do Sul,RS,155.058,11.27734818,11.27734818,11.27734818,1.0
4306304,David Canabarro,RS,174.734,8.45194519,8.45194519,8.45194519,1.0
4306320,Derrubadas,RS,360.851,12.234216867499999,11.89667246,12.52754394,4.0
4306353,Dezesseis de Novembro,RS,217.363,14.010232745,13.94306183,14.07740366,2.0
4306379,Dilermando de Aguiar,RS,600.518,10.435191084,9.47373168,11.31480618,5.0
4306429,Dois Irmãos das Missões,RS,226.072,9.51879393,9.51879393,9.51879393,1.0
4306502,Dom Feliciano,RS,1355.195,8.3450983725,7.46874325,9.67594852,8.0
4306551,Dom Pedro de Alcântara,RS,78.219,7.59069296,7.59069296,7.59069296,1.0
4306601,Dom Pedrito,RS,5194.051,7.651601546764706,6.6491736,9.57089715,34.0
4306700,Dona Francisca,RS,114.149,9.79198381,9.79198381,9.79198381,1.0
4306734,Doutor Maurício Cardoso,RS,255.731,12.086638005000001,11.89244788,12.28082813,2.0
4306767,Eldorado do Sul,RS,509.614,7.0737444775,6.63847132,7.80135897,4.0
4306809,Encantado,RS,140.006,10.37666649,10.37666649,10.37666649,1.0
4306908,Encruzilhada do Sul,RS,3347.861,8.876595655652174,8.54601263,9.44500449,23.0
4306924,Engenho Velho,RS,71.191,8.2148051,8.2148051,8.2148051,1.0
4306932,Entre-Ijuís,RS,552.986,14.173865034999999,13.91377137,14.4339587,2.0
4306957,Entre Rios do Sul,RS,119.912,8.60572011,8.60572011,8.60572011,1.0
4306973,Erebango,RS,152.793,9.57399518,9.57399518,9.57399518,1.0
4307005,Erechim,RS,429.164,9.450778095,9.127034,9.77452219,2.0
4307054,Ernestina,RS,238.558,8.86679951,8.86679951,8.86679951,1.0
4307104,Herval,RS,1759.717,8.761305572142858,7.85289892,9.69397342,14.0
4307203,Erval Grande,RS,285.677,9.015223299999999,8.91129849,9.11914811,2.0
4307302,Erval Seco,RS,357.181,10.281378603333332,9.70777373,10.77405919,3.0
4307401,Esmeralda,RS,829.587,5.85748622,5.50769051,6.37288569,4.0
4307450,Esperança do Sul,RS,148.909,11.5508197,11.5508197,11.5508197,1.0
4307500,Espumoso,RS,783.642,8.01723531,7.79713439,8.23733623,2.0
4307559,Estação,RS,99.757,10.02489931,10.02489931,10.02489931,1.0
4307609,Estância Velha,RS,51.779,8.01512301,8.01512301,8.01512301,1.0
4307807,Estrela,RS,185.026,10.22232828,10.22232828,10.22232828,1.0
4307815,Estrela Velha,RS,281.613,10.18449477,9.97955542,10.49692636,3.0
4307831,Eugênio de Castro,RS,418.069,13.810550655,13.32542738,14.29567393,2.0
4307864,Fagundes Varela,RS,134.295,9.1580143,9.1580143,9.1580143,1.0
4307906,Farroupilha,RS,361.341,7.59590328,7.5239445,7.66786206,2.0
4308003,Faxinal do Soturno,RS,169.514,10.57663021,10.57663021,10.57663021,1.0
4308052,Faxinalzinho,RS,143.321,8.878487535000001,8.613606,9.14336907,2.0
4308078,Fazenda Vilanova,RS,84.794,9.127034,9.127034,9.127034,1.0
4308102,Feliz,RS,94.832,7.08120791,7.08120791,7.08120791,1.0
4308201,Flores da Cunha,RS,276.241,6.96545426,6.96545426,6.96545426,1.0
4308250,Floriano Peixoto,RS,168.521,9.64187019,9.64187019,9.64187019,1.0
4308300,Fontoura Xavier,RS,583.239,8.022727266666667,7.67039681,8.34886529,3.0
4308409,Formigueiro,RS,578.875,9.23222619,8.93411125,9.44697597,4.0
4308433,Forquetinha,RS,93.275,11.85977775,11.85977775,11.85977775,1.0
4308458,Fortaleza dos Valos,RS,650.512,11.249409588,10.53128633,11.96229436,5.0
4308508,Frederico Westphalen,RS,265.181,10.20021962,9.83028672,10.57015252,2.0
4308607,Garibaldi,RS,168.492,7.76699901,7.76699901,7.76699901,1.0
4308656,Garruchos,RS,803.737,15.597916586,14.04754992,17.08502712,5.0
4308706,Gaurama,RS,204.428,9.43824516,9.43824516,9.43824516,1.0
4308805,General Câmara,RS,510.01,7.8129061733333325,7.41523183,8.42068325,3.0
4308854,Gentil,RS,184.715,9.75846876,9.75846876,9.75846876,1.0
4308904,Getúlio Vargas,RS,287.466,9.875348970000001,9.64215183,10.10854611,2.0
4309001,Giruá,RS,857.059,12.3337762725,11.98398057,12.70638474,4.0
4309050,Glorinha,RS,323.955,6.177569005,5.7499001,6.60523791,2.0
4309100,Gramado,RS,239.341,6.90771825,6.90771825,6.90771825,1.0
4309126,Gramado dos Loureiros,RS,131.396,8.77695666,8.77695666,8.77695666,1.0
4309159,Gramado Xavier,RS,217.515,9.34417771,9.34417771,9.34417771,1.0
4309209,Gravataí,RS,468.288,6.242486806666666,5.96197431,6.70662797,3.0
4309258,Guabiju,RS,146.925,8.07004263,8.07004263,8.07004263,1.0
4309308,Guaíba,RS,376.166,7.222168255,7.0595217,7.38481481,2.0
4309407,Guaporé,RS,297.545,9.62131054,9.62131054,9.62131054,1.0
4309506,Guarani das Missões,RS,290.7,13.89011369,13.89011369,13.89011369,1.0
4309571,Herveiras,RS,118.261,9.3895216,9.3895216,9.3895216,1.0
4309605,Horizontina,RS,229.694,12.13127779,12.13127779,12.13127779,1.0
4309654,Hulha Negra,RS,822.608,7.595078482857143,7.09444495,8.18354317,7.0
4309704,Humaitá,RS,135.01,11.26439278,11.26439278,11.26439278,1.0
4309753,Ibarama,RS,195.426,9.60779187,9.60779187,9.60779187,1.0
4309803,Ibiaçá,RS,348.778,7.79685275,7.03473747,8.55896803,2.0
4309902,Ibiraiaras,RS,292.16,6.918842995,6.53341995,7.30426604,2.0
4309951,Ibirapuitã,RS,307.164,8.316054345,8.02836005,8.60374864,2.0
4310009,Ibirubá,RS,607.185,9.8999219775,9.25574305,10.80025162,4.0
4310108,Igrejinha,RS,138.303,7.19935549,6.89814252,7.50056846,2.0
4310207,Ijuí,RS,688.982,14.348997586666664,14.01150012,14.73587577,3.0
4310306,Ilópolis,RS,123.602,9.82380902,9.82380902,9.82380902,1.0
4310330,Imbé,RS,39.766,7.07388529,7.07388529,7.07388529,1.0
4310405,Independência,RS,358.283,11.77415947,11.77415947,11.77415947,1.0
4310413,Inhacorá,RS,113.749,11.96313928,11.96313928,11.96313928,1.0
4310439,Ipê,RS,599.032,6.7154995975,6.63875296,6.80041377,4.0
4310462,Ipiranga do Sul,RS,158.71,9.72579863,9.72579863,9.72579863,1.0
4310553,Itacurubi,RS,1120.874,15.79952086375,15.42138523,16.21391753,8.0
4310579,Itapuca,RS,184.673,9.98758213,9.35262688,10.62253738,2.0
4310603,Itaqui,RS,3406.606,12.97370044,11.63390322,15.17410614,21.0
4310652,Itati,RS,205.06,7.8275514,7.8275514,7.8275514,1.0
4310702,Itatiba do Sul,RS,212.669,9.876193885,9.74466845,10.00771932,2.0
4310751,Ivorá,RS,122.93,11.24608625,11.24608625,11.24608625,1.0
4310876,Jacuizinho,RS,339.399,9.52442671,9.27151484,9.77733858,2.0
4311007,Jaguarão,RS,2051.845,8.4539636,6.39795156,9.60159581,12.0
4311106,Jaguari,RS,675.314,12.7544042,11.97947434,13.46540199,4.0
4311122,Jaquirana,RS,908.879,6.584171304,6.25234417,6.94602116,5.0
4311130,Jari,RS,853.08,13.425597009999999,13.01421623,14.02445552,6.0
4311155,Jóia,RS,1238.918,14.01962741857143,13.30064315,14.96738307,7.0
4311205,Júlio de Castilhos,RS,1929.544,12.4025431425,11.03147729,13.47779411,12.0
4311254,Lagoão,RS,387.486,9.46415595,9.44077991,9.50696509,3.0
4311270,Lagoa dos Três Cantos,RS,138.602,8.16411007,8.16411007,8.16411007,1.0
4311304,Lagoa Vermelha,RS,1260.227,5.975117465,5.70314802,6.26220154,6.0
4311429,Lajeado do Bugre,RS,67.947,8.4541983,8.4541983,8.4541983,1.0
4311502,Lavras do Sul,RS,2600.969,9.740808335882353,7.95316242,11.0697802,17.0
4311601,Liberato Salzano,RS,245.627,8.35027349,8.35027349,8.35027349,1.0
4311700,Machadinho,RS,335.198,7.472780073333333,7.24146053,7.74503116,3.0
4311718,Maçambará,RS,1682.82,12.747081588,11.72740739,14.70123417,10.0
4311734,Mampituba,RS,156.653,7.55436152,7.55436152,7.55436152,1.0
4311759,Manoel Viana,RS,1390.696,11.340623087777779,9.73086813,12.76214928,9.0
4311775,Maquiné,RS,613.58,7.515025933333334,7.16541799,7.74165149,3.0
4311809,Marau,RS,649.77,8.815541210000001,8.51784873,9.23602832,4.0
4311908,Marcelino Ramos,RS,229.759,8.885669335,8.87215066,8.89918801,2.0
4311981,Mariana Pimentel,RS,338.45,6.64072443,6.64072443,6.64072443,1.0
4312104,Mata,RS,316.121,12.12663075,12.10086078,12.15240072,2.0
4312138,Mato Castelhano,RS,238.268,9.58695058,9.49175658,9.68214458,2.0
4312203,Maximiliano de Almeida,RS,208.439,8.33084039,8.33084039,8.33084039,1.0
4312252,Minas do Leão,RS,424.339,8.291410925,8.18185333,8.40096852,2.0
4312351,Montauri,RS,82.23,10.87601253,10.87601253,10.87601253,1.0
4312377,Monte Alegre dos Campos,RS,549.455,6.174400565,6.06589912,6.28304283,4.0
4312401,Montenegro,RS,425.023,7.457665446666667,7.39382726,7.50394813,3.0
4312427,Mormaço,RS,146.191,7.59069296,7.59069296,7.59069296,1.0
4312450,Morro Redondo,RS,244.645,6.63171198,6.63171198,6.63171198,1.0
4312476,Morro Reuter,RS,89.412,7.5556289,7.50479305,7.60646475,2.0
4312500,Mostardas,RS,1977.442,4.880328686923077,4.08682148,6.5784822,13.0
4312617,Muitos Capões,RS,1193.23,5.953493842222222,5.44601156,6.38330633,9.0
4312658,Não-Me-Toque,RS,361.689,8.68373413,8.68373413,8.68373413,1.0
4312674,Nicolau Vergueiro,RS,154.995,8.41392392,8.41392392,8.41392392,1.0
4312708,Nonoai,RS,468.962,8.877501800000001,8.84370511,8.91129849,2.0
4312757,Nova Alvorada,RS,148.861,10.05503469,10.05503469,10.05503469,1.0
4312807,Nova Araçá,RS,75.514,9.343473615,8.76709929,9.91984794,2.0
4313011,Nova Candelária,RS,97.579,11.13934504,11.13934504,11.13934504,1.0
4313037,Nova Esperança do Sul,RS,191.0,13.5397547,13.5397547,13.5397547,1.0
4313086,Nova Pádua,RS,102.643,7.48704979,7.48704979,7.48704979,1.0
4313102,Nova Palma,RS,314.613,10.74617692,10.74617692,10.74617692,1.0
4313201,Nova Petrópolis,RS,290.164,7.03980697,7.03980697,7.03980697,1.0
4313300,Nova Prata,RS,259.941,7.84867433,7.84867433,7.84867433,1.0
